<CHAPTER	NN	<CHAPTER
immensely	RB	immensely
in	IN	in
the	DT	the
past	JJ	past
decade	NN	decade
without	IN	without
a	DT	a
proportionate	JJ	proportionate
increase	NN	increase
in	IN	in
staffing	NN	staffing
or	CC	or
an	DT	an
adjustment	NN	adjustment
in	IN	in
procedures	NNS	procedure
.	.	.

Several	JJ	several
Members	NNS	member
have	VBP	have
made	VBN	make
that	DT	that
point	NN	point
again	RB	again
in	IN	in
the	DT	the
course	NN	course
of	IN	of
today	NN	today
's	POS	's
debate	NN	debate
.	.	.

We	PRP	we
share	VBP	share
the	DT	the
view	NN	view
,	,	,
forcefully	RB	forcefully
expressed	VBN	express
by	IN	by
the	DT	the
Committee	NNP	Committee
of	IN	of
Independent	NNP	Independent
Experts	NNPS	Expert
,	,	,
and	CC	and
repeated	VBN	repeat
in	IN	in
this	DT	this
draft	NN	draft
resolution	NN	resolution
that	IN	that
the	DT	the
time	NN	time
has	VBZ	have
come	VBN	come
for	IN	for
a	DT	a
thorough	JJ	thorough
overhaul	NN	overhaul
of	IN	of
our	PRP$	our
rules	NNS	rule
and	CC	and
procedures	NNS	procedure
.	.	.

The	DT	the
means	NNS	mean
of	IN	of
doing	VBG	do
that	WDT	that
are	VBP	be
set	VBN	set
out	RP	out
in	IN	in
the	DT	the
reform	NN	reform
strategy	NN	strategy
and	CC	and
the	DT	the
Commission	NNP	Commission
will	MD	will
present	VB	present
its	PRP$	its
proposals	NNS	proposal
for	IN	for
a	DT	a
radical	JJ	radical
recasting	NN	recasting
of	IN	of
the	DT	the
Financial	NNP	Financial
Regulation	NNP	Regulation
in	IN	in
April	NNP	April
.	.	.

<P>	NNP	<unknown>
Parliamentary	JJ	Parliamentary
support	NN	support
in	IN	in
pursuing	VBG	pursue
that	DT	that
essential	JJ	essential
course	NN	course
for	IN	for
change	NN	change
will	MD	will
be	VB	be
absolutely	RB	absolutely
vital	JJ	vital
.	.	.

I	PRP	i
share	VBP	share
the	DT	the
view	NN	view
expressed	VBN	express
by	IN	by
Mrs	NNP	Mrs
Theato	NNP	Theato
that	IN	that
it	PRP	it
would	MD	would
not	RB	not
be	VB	be
acceptable	JJ	acceptable
in	IN	in
any	DT	any
way	NN	way
at	IN	at
all	DT	all
for	IN	for
us	PRP	us
to	TO	to
seek	VB	seek
to	TO	to
operate	VB	operate
new	JJ	new
arrangements	NNS	arrangement
without	IN	without
a	DT	a
change	NN	change
in	IN	in
the	DT	the
law	NN	law
.	.	.

<P>	NNP	<unknown>
Change	NNP	Change
in	IN	in
the	DT	the
law	NN	law
is	VBZ	be
fundamental	JJ	fundamental
.	.	.

There	EX	there
are	VBP	be
preparations	NNS	preparation
which	WDT	which
can	MD	can
be	VB	be
made	VBN	make
and	CC	and
they	PRP	they
are	VBP	be
specified	VBN	specify
and	CC	and
set	VBN	set
out	RP	out
with	IN	with
the	DT	the
full	JJ	full
reassurances	NNS	reassurance
in	IN	in
the	DT	the
reform	NN	reform
strategy	NN	strategy
,	,	,
but	CC	but
enactment	NN	enactment
of	IN	of
change	NN	change
in	IN	in
the	DT	the
legislation	NN	legislation
is	VBZ	be
obviously	RB	obviously
of	IN	of
fundamental	JJ	fundamental
importance	NN	importance
to	TO	to
the	DT	the
operation	NN	operation
of	IN	of
the	DT	the
new	JJ	new
system	NN	system
.	.	.

Essentially	RB	essentially
-	:	-
and	CC	and
with	IN	with
legal	JJ	legal
change	NN	change
-	:	-
the	DT	the
Commission	NNP	Commission
will	MD	will
systematically	RB	systematically
move	VB	move
away	RB	away
from	IN	from
the	DT	the
current	JJ	current
centralised	JJ	centralised
system	NN	system
of	IN	of
prior	JJ	prior
approval	NN	approval
of	IN	of
each	DT	each
financial	JJ	financial
transaction	NN	transaction
by	IN	by
the	DT	the
Financial	NNP	Financial
Controller	NNP	Controller
and	CC	and
instead	RB	instead
strengthen	VB	strengthen
the	DT	the
internal	JJ	internal
control	NN	control
systems	NNS	system
within	IN	within
spending	NN	spending
departments	NNS	department
so	IN	so
that	IN	that
Directors-General	NNP	Directors-General
are	VBP	be
better	RBR	well
equipped	VBN	equip
to	TO	to
take	VB	take
responsibility	NN	responsibility
for	IN	for
decisions	NNS	decision
with	IN	with
an	DT	an
impact	NN	impact
on	IN	on
the	DT	the
European	NNP	European
Union	NNP	Union
budget	NN	budget
.	.	.

<P>	NNP	<unknown>
In	IN	in
addition	NN	addition
,	,	,
and	CC	and
to	TO	to
achieve	VB	achieve
better	JJR	bet
assurances	NNS	assurance
than	IN	than
those	DT	those
provided	VBN	provide
under	IN	under
the	DT	the
present	JJ	present
system	NN	system
,	,	,
the	DT	the
new	JJ	new
system	NN	system
of	IN	of
decentralised	JJ	decentralised
controls	NNS	control
must	MD	must
be	VB	be
complemented	VBN	complement
by	IN	by
setting	VBG	set
up	RP	up
an	DT	an
internal	JJ	internal
audit	NN	audit
service	NN	service
-	:	-
"	NNPS	"
the	DT	the
second	JJ	second
key	NN	key
"	``	"
as	IN	as
Herr	NNP	Herr
Bösch	NNP	Bösch
said	VBD	say
,	,	,
established	VBN	establish
in	IN	in
a	DT	a
way	NN	way
that	WDT	that
is	VBZ	be
closely	RB	closely
consistent	JJ	consistent
with	IN	with
the	DT	the
recommendations	NNS	recommendation
of	IN	of
the	DT	the
Committee	NNP	Committee
of	IN	of
Experts	NNPS	Expert
.	.	.

That	DT	that
service	NN	service
will	MD	will
open	VB	open
on	IN	on
1	CD	@card@
May	NNP	May
this	DT	this
year	NN	year
.	.	.

It	PRP	it
will	MD	will
be	VB	be
headed	VBN	head
by	IN	by
a	DT	a
professionally	RB	professionally
qualified	VBN	qualify
member	NN	member
of	IN	of
the	DT	the
audit	NN	audit
profession	NN	profession
and	CC	and
its	PRP$	its
independence	NN	independence
must	MD	must
and	CC	and
will	MD	will
be	VB	be
guaranteed	VBN	guarantee
through	IN	through
a	DT	a
new	JJ	new
provision	NN	provision
to	TO	to
be	VB	be
added	VBN	add
in	IN	in
the	DT	the
financial	JJ	financial
regulation	NN	regulation
.	.	.

The	DT	the
new	JJ	new
service	NN	service
will	MD	will
report	VB	report
to	TO	to
me	PRP	me
and	CC	and
it	PRP	it
will	MD	will
be	VB	be
accompanied	VBN	accompany
by	IN	by
an	DT	an
Audit	NNP	Audit
Progress	NNP	Progress
Board	NNP	Board
chaired	VBN	chair
by	IN	by
my	PRP$	my
colleague	NN	colleague
,	,	,
Mrs	NNP	Mrs
Schreyer	NNP	Schreyer
,	,	,
who	WP	who
I	PRP	i
am	VBP	be
delighted	VBN	delight
to	TO	to
see	VB	see
in	IN	in
the	DT	the
Chamber	NNP	Chamber
this	DT	this
evening	NN	evening
.	.	.

As	IN	as
Budgets	NNPS	Budget
Commissioner	NNP	Commissioner
,	,	,
here	RB	here
responsibilities	NNS	responsibility
already	RB	already
include	VBP	include
relations	NNS	relation
with	IN	with
the	DT	the
Court	NNP	Court
of	IN	of
Auditors	NNPS	Auditor
.	.	.

This	DT	this
Audit	NNP	Audit
Progress	NNP	Progress
Board	NNP	Board
will	MD	will
ensure	VB	ensure
effective	JJ	effective
and	CC	and
rigorous	JJ	rigorous
follow-up	NN	follow-up
to	TO	to
internal	JJ	internal
audits	NN	audits
.	.	.

<P>	RB	<unknown>
I	PRP	i
want	VBP	want
to	TO	to
emphasise	VB	emphasise
strongly	RB	strongly
that	IN	that
changing	VBG	change
our	PRP$	our
control	NN	control
systems	NNS	system
will	MD	will
definitely	RB	definitely
not	RB	not
mean	VB	mean
relaxing	VBG	relax
them	PRP	them
.	.	.

The	DT	the
proposed	VBN	propose
change	NN	change
will	MD	will
make	VB	make
the	DT	the
systems	NNS	system
more	RBR	more
effective	JJ	effective
,	,	,
both	DT	both
in	IN	in
terms	NNS	term
of	IN	of
inputs	NNS	input
and	CC	and
in	IN	in
terms	NNS	term
of	IN	of
measured	JJ	measured
and	CC	and
accountable	JJ	accountable
outcomes	NNS	outcome
.	.	.

<P>	NNP	<unknown>
I	PRP	i
can	MD	can
also	RB	also
specifically	RB	specifically
assure	VB	assure
the	DT	the
House	NNP	House
that	IN	that
we	PRP	we
are	VBP	be
not	RB	not
going	VBG	go
for	IN	for
what	WP	what
is	VBZ	be
sometimes	RB	sometimes
called	VBN	call
"	VBP	"
a	DT	a
big	JJ	big
bang	NN	bang
approach	NN	approach
"	UH	"
.	.	.

Financial	JJ	financial
control	NN	control
'	''	'
s	POS	s
ex	NN	ex
ante	NN	ante
visa	NN	visa
for	IN	for
each	DT	each
spending	NN	spending
department	NN	department
will	MD	will
only	RB	only
be	VB	be
relinquished	VBN	relinquish
as	IN	as
and	CC	and
when	WRB	when
the	DT	the
internal	JJ	internal
control	NN	control
system	NN	system
in	IN	in
a	DT	a
department	NN	department
is	VBZ	be
shown	VBN	show
to	TO	to
be	VB	be
fully	RB	fully
adequate	JJ	adequate
.	.	.

<P>	RB	<unknown>
I	PRP	i
am	VBP	be
somewhat	RB	somewhat
surprised	VBN	surprise
that	IN	that
paragraph	NN	paragraph
10	CD	@card@
of	IN	of
the	DT	the
draft	NN	draft
resolution	NN	resolution
does	VBZ	do
not	RB	not
appear	VB	appear
to	TO	to
address	VB	address
the	DT	the
fundamental	JJ	fundamental
criticisms	NNS	criticism
of	IN	of
the	DT	the
current	JJ	current
centralised	JJ	centralised
financial	JJ	financial
control	NN	control
function	NN	function
made	VBN	make
in	IN	in
both	DT	both
reports	NNS	report
of	IN	of
the	DT	the
Committee	NNP	Committee
of	IN	of
Independent	NNP	Independent
Experts	NNPS	Expert
.	.	.

That	DT	that
committee	NN	committee
was	VBD	be
very	RB	very
clear	JJ	clear
about	IN	about
the	DT	the
need	NN	need
to	TO	to
abolish	VB	abolish
the	DT	the
centralised	VBN	centralise
ex	NN	ex
ante	JJ	ante
visa	NN	visa
.	.	.

It	PRP	it
was	VBD	be
clear	JJ	clear
too	RB	too
on	IN	on
the	DT	the
need	NN	need
to	TO	to
separate	VB	separate
internal	JJ	internal
audit	NN	audit
from	IN	from
financial	JJ	financial
control	NN	control
.	.	.

<P>	NNP	<unknown>
In	IN	in
addition	NN	addition
,	,	,
I	PRP	i
do	VBP	do
not	RB	not
believe	VB	believe
that	DT	that
paragraph	NN	paragraph
10	CD	@card@
fully	RB	fully
reflects	VBZ	reflect
the	DT	the
opinion	NN	opinion
of	IN	of
the	DT	the
Court	NNP	Court
of	IN	of
Auditors	NNPS	Auditor
in	IN	in
1997	CD	1997
.	.	.

Naturally	RB	naturally
the	DT	the
Court	NNP	Court
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
give	VB	give
its	PRP$	its
considered	VBN	consider
opinion	NN	opinion
on	IN	on
the	DT	the
proposed	VBN	propose
changes	NNS	change
to	TO	to
the	DT	the
Financial	NNP	Financial
Regulation	NNP	Regulation
but	CC	but
it	PRP	it
is	VBZ	be
useful	JJ	useful
to	TO	to
recall	VB	recall
Mr	NNP	Mr
Karlsson	NNP	Karlsson
'	POS	'
s	POS	s
comments	NNS	comment
to	TO	to
this	DT	this
House	NNP	House
last	JJ	last
month	NN	month
.	.	.

"	VBP	"
The	DT	the
Commission	NNP	Commission
's	POS	's
internal	JJ	internal
control	NN	control
"	NN	"
he	PRP	he
said	VBD	say
"	PRP	"
is	VBZ	be
not	RB	not
forceful	JJ	forceful
enough	RB	enough
in	IN	in
preventing	VBG	prevent
incorrect	JJ	incorrect
operation	NN	operation
.	.	.

For	IN	for
instance	NN	instance
,	,	,
the	DT	the
Financial	NNP	Financial
Controller	NNP	Controller
granted	VBD	grant
a	DT	a
positive	NN	positive
a	DT	a
priori	JJ	priori
visa	NN	visa
in	IN	in
most	JJS	most
of	IN	of
the	DT	the
cases	NNS	case
of	IN	of
mismanagement	NN	mismanagement
or	CC	or
irregularities	NNS	irregularity
recently	RB	recently
uncovered	VBD	uncover
.	.	.

At	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
the	DT	the
internal	JJ	internal
audit	NN	audit
function	NN	function
is	VBZ	be
carried	VBN	carry
out	RP	out
in	IN	in
an	DT	an
uncoordinated	JJ	uncoordinated
way	NN	way
by	IN	by
several	JJ	several
bodies	NNS	body
,	,	,
notably	RB	notably
the	DT	the
same	JJ	same
Financial	NNP	Financial
Controller	NNP	Controller
,	,	,
the	DT	the
Inspectorate	NNP	Inspectorate
General	NNP	General
and	CC	and
by	IN	by
some	DT	some
units	NNS	unit
operating	VBG	operate
Directorates-General	NNP	Directorates-General
.	.	.
"	``	"

<P>	IN	<unknown>
The	DT	the
centralised	VBN	centralise
ex	NN	ex
ante	NN	ante
approval	NN	approval
system	NN	system
was	VBD	be
doubtlessly	RB	doubtlessly
originally	RB	originally
designed	VBN	design
to	TO	to
ensure	VB	ensure
carefulness	NN	carefulness
but	CC	but
,	,	,
over	IN	over
the	DT	the
years	NNS	year
,	,	,
it	PRP	it
has	VBZ	have
had	VBN	have
the	DT	the
perverse	JJ	perverse
effect	NN	effect
of	IN	of
reducing	VBG	reduce
the	DT	the
extent	NN	extent
to	TO	to
which	WDT	which
managers	NNS	manager
feel	VBP	feel
responsible	JJ	responsible
for	IN	for
their	PRP$	<unknown>
decisions	NNS	decision
.	.	.

I	PRP	i
do	VBP	do
not	RB	not
believe	VB	believe
that	IN	that
there	EX	there
is	VBZ	be
any	DT	any
real	JJ	real
disagreement	NN	disagreement
between	IN	between
us	PRP	us
on	IN	on
this	DT	this
.	.	.

I	PRP	i
take	VBP	take
it	PRP	it
from	IN	from
paragraph	NN	paragraph
10	CD	@card@
that	IN	that
the	DT	the
underlying	VBG	underlie
preoccupation	NN	preoccupation
of	IN	of
honourable	JJ	honourable
Members	NNS	member
is	VBZ	be
that	IN	that
there	EX	there
should	MD	should
be	VB	be
a	DT	a
carefully	RB	carefully
managed	VBN	manage
transition	NN	transition
.	.	.

That	DT	that
will	MD	will
most	RBS	most
certainly	RB	certainly
be	VB	be
the	DT	the
character	NN	character
of	IN	of
the	DT	the
change	NN	change
as	IN	as
honourable	JJ	honourable
Members	NNS	member
will	MD	will
see	VB	see
when	WRB	when
they	PRP	they
read	VBP	read
the	DT	the
reform	NN	reform
strategy	NN	strategy
document	NN	document
.	.	.

Our	PRP$	our
objective	NN	objective
,	,	,
the	DT	the
committee	NN	committee
'	''	'
s	VBZ	s
objective	NN	objective
,	,	,
the	DT	the
Court	NNP	Court
of	IN	of
Auditors	NNPS	Auditor
'	POS	'
objective	NN	objective
is	VBZ	be
not	RB	not
to	TO	to
abolish	VB	abolish
financial	JJ	financial
control	NN	control
,	,	,
it	PRP	it
is	VBZ	be
to	TO	to
get	VB	get
rid	JJ	rid
of	IN	of
and	CC	and
improve	VB	improve
upon	IN	upon
centralised	JJ	centralised
financial	JJ	financial
control	NN	control
.	.	.

<P>	RB	<unknown>
Before	IN	before
leaving	VBG	leave
this	DT	this
area	NN	area
I	PRP	i
would	MD	would
add	VB	add
that	IN	that
we	PRP	we
agree	VBP	agree
with	IN	with
the	DT	the
rapporteur	NN	rapporteur
that	IN	that
the	DT	the
existing	VBG	exist
internal	JJ	internal
audit	NN	audit
function	NN	function
must	MD	must
be	VB	be
maintained	VBN	maintain
pending	VBG	pend
the	DT	the
establishment	NN	establishment
of	IN	of
the	DT	the
new	JJ	new
independent	JJ	independent
internal	JJ	internal
audit	NN	audit
service	NN	service
in	IN	in
a	DT	a
matter	NN	matter
of	IN	of
months	NNS	month
.	.	.

<P>	NNP	<unknown>
Turning	NNP	Turning
quickly	RB	quickly
to	TO	to
the	DT	the
section	NN	section
of	IN	of
the	DT	the
resolution	NN	resolution
on	IN	on
fighting	VBG	fight
fraud	NN	fraud
,	,	,
corruption	NN	corruption
,	,	,
mismanagement	NN	mismanagement
and	CC	and
nepotism	NN	nepotism
:	:	:
the	DT	the
major	JJ	major
new	JJ	new
proposal	NN	proposal
of	IN	of
the	DT	the
report	NN	report
concerns	NNS	concern
reporting	VBG	report
by	IN	by
Commission	NNP	Commission
officials	NNS	official
of	IN	of
perceived	VBN	perceive
wrong-doing	NN	wrong-doing
.	.	.

As	IN	as
I	PRP	i
made	VBD	make
clear	JJ	clear
in	IN	in
the	DT	the
hearings	NNS	hearing
last	JJ	last
September	NNP	September
and	CC	and
on	IN	on
other	JJ	other
occasions	NNS	occasion
,	,	,
we	PRP	we
are	VBP	be
at	IN	at
one	CD	one
in	IN	in
the	DT	the
belief	NN	belief
that	IN	that
there	EX	there
is	VBZ	be
value	NN	value
in	IN	in
defining	VBG	define
the	DT	the
best	JJS	<unknown>
possible	JJ	possible
mechanisms	NNS	mechanism
for	IN	for
this	DT	this
purpose	NN	purpose
although	IN	although
obviously	RB	obviously
we	PRP	we
all	DT	all
hope	VBP	hope
that	IN	that
it	PRP	it
will	MD	will
rarely	RB	rarely
be	VB	be
needed	VBN	need
.	.	.

<P>	NNP	<unknown>
Since	IN	since
June	NNP	June
of	IN	of
last	JJ	last
year	NN	year
,	,	,
the	DT	the
OLAF	NNP	OLAF
regulation	NN	regulation
has	VBZ	have
given	VBN	give
better	JJR	bet
guidance	NN	guidance
to	TO	to
staff	VB	staff
about	IN	about
reporting	VBG	report
possible	JJ	possible
irregularities	NNS	irregularity
.	.	.

We	PRP	we
propose	VBP	propose
to	TO	to
complement	VB	complement
those	DT	those
provisions	NNS	provision
by	IN	by
defining	VBG	define
the	DT	the
rights	NNS	right
and	CC	and
obligations	NNS	obligation
for	IN	for
officials	NNS	official
to	TO	to
report	VB	report
suspected	VBN	suspect
wrong-doing	NN	wrong-doing
through	IN	through
internal	JJ	internal
channels	NNS	channel
but	CC	but
not	RB	not
exclusively	RB	exclusively
within	IN	within
the	DT	the
same	JJ	same
hierarchical	JJ	hierarchical
line	NN	line
.	.	.

The	DT	the
possibility	NN	possibility
of	IN	of
using	VBG	use
specified	VBN	specify
external	JJ	external
channels	NNS	channel
will	MD	will
also	RB	also
be	VB	be
addressed	VBN	address
.	.	.

We	PRP	we
are	VBP	be
seeking	VBG	seek
to	TO	to
implement	VB	implement
best	JJS	<unknown>
practice	NN	practice
.	.	.

Serious	JJ	serious
response	NN	response
to	TO	to
reports	NNS	report
,	,	,
confidentiality	NN	confidentiality
at	IN	at
early	JJ	early
stages	NNS	stage
and	CC	and
career	NN	career
protection	NN	protection
will	MD	will
be	VB	be
assured	VBN	assure
for	IN	for
people	NNS	people
who	WP	who
report	VBP	report
wrong-doing	NN	wrong-doing
in	IN	in
good	JJ	good
faith	NN	faith
and	CC	and
in	IN	in
ways	NNS	way
that	WDT	that
do	VBP	do
not	RB	not
compromise	VB	compromise
investigations	NNS	investigation
by	IN	by
untimely	JJ	untimely
disclosure	NN	disclosure
.	.	.

As	IN	as
a	DT	a
corollary	NN	corollary
,	,	,
there	EX	there
will	MD	will
be	VB	be
safeguards	NNS	safeguard
for	IN	for
officials	NNS	official
who	WP	who
are	VBP	be
the	DT	the
subject	NN	subject
of	IN	of
false	JJ	false
allegations	NNS	allegation
.	.	.

<P>	IN	<unknown>
A	DT	a
communication	NN	communication
later	RB	later
this	DT	this
year	NN	year
will	MD	will
give	VB	give
full	JJ	full
details	NNS	detail
.	.	.

I	PRP	i
do	VBP	do
not	RB	not
think	VB	think
Parliament	NNP	Parliament
will	MD	will
be	VB	be
disappointed	VBN	disappoint
by	IN	by
what	WP	what
we	PRP	we
will	MD	will
propose	VB	propose
.	.	.

I	PRP	i
am	VBP	be
persuaded	VBN	persuade
,	,	,
however	RB	however
,	,	,
by	IN	by
the	DT	the
suggestion	NN	suggestion
in	IN	in
paragraph	NN	paragraph
34	CD	@card@
of	IN	of
the	DT	the
report	NN	report
on	IN	on
using	VBG	use
external	JJ	external
bodies	NNS	body
to	TO	to
enforce	VB	enforce
existing	VBG	exist
provisions	NNS	provision
on	IN	on
financial	JJ	financial
liability	NN	liability
.	.	.

We	PRP	we
already	RB	already
plan	VBP	plan
to	TO	to
reform	VB	reform
the	DT	the
existing	VBG	exist
disciplinary	JJ	disciplinary
procedures	NNS	procedure
to	TO	to
ensure	VB	ensure
thoroughness	NN	thoroughness
,	,	,
fairness	NN	fairness
,	,	,
consistency	NN	consistency
and	CC	and
professionalism	NN	professionalism
.	.	.

And	CC	and
we	PRP	we
will	MD	will
propose	VB	propose
the	DT	the
establishment	NN	establishment
of	IN	of
an	DT	an
interinstitutional	JJ	interinstitutional
Disciplinary	NNP	Disciplinary
Board	NNP	Board
-	:	-
something	NN	something
else	RB	else
on	IN	on
which	WDT	which
we	PRP	we
will	MD	will
need	VB	need
the	DT	the
support	NN	support
and	CC	and
understanding	NN	understanding
of	IN	of
Parliament	NNP	Parliament
.	.	.

A	DT	a
communication	NN	communication
in	IN	in
June	NNP	June
will	MD	will
set	VB	set
out	RP	out
the	DT	the
full	JJ	full
proposal	NN	proposal
for	IN	for
change	NN	change
.	.	.

<P>	NNP	<unknown>
Standards	NNPS	Standard
in	IN	in
public	JJ	public
life	NN	life
is	VBZ	be
the	DT	the
next	JJ	next
main	JJ	main
section	NN	section
of	IN	of
the	DT	the
report	NN	report
before	IN	before
the	DT	the
House	NNP	House
.	.	.

With	IN	with
the	DT	the
introduction	NN	introduction
of	IN	of
a	DT	a
series	NN	series
of	IN	of
codes	NNS	code
of	IN	of
conduct	NN	conduct
the	DT	the
current	JJ	current
Commission	NNP	Commission
has	VBZ	have
begun	VBN	begin
to	TO	to
develop	VB	develop
an	DT	an
explicit	JJ	explicit
ethical	JJ	ethical
framework	NN	framework
.	.	.

This	DT	this
will	MD	will
be	VB	be
taken	VBN	take
a	DT	a
step	NN	step
further	RBR	further
with	IN	with
a	DT	a
proposal	NN	proposal
in	IN	in
June	NNP	June
for	IN	for
an	DT	an
interinstitutional	JJ	interinstitutional
agreement	NN	agreement
on	IN	on
a	DT	a
committee	NN	committee
on	IN	on
standards	NNS	standard
in	IN	in
public	JJ	public
life	NN	life
.	.	.

That	DT	that
is	VBZ	be
in	IN	in
line	NN	line
with	IN	with
the	DT	the
draft	NN	draft
resolution	NN	resolution
.	.	.

An	DT	an
important	JJ	important
role	NN	role
for	IN	for
the	DT	the
committee	NN	committee
will	MD	will
be	VB	be
to	TO	to
give	VB	give
advice	NN	advice
on	IN	on
ethics	NNS	ethic
and	CC	and
standards	NNS	standard
and	CC	and
to	TO	to
supervise	VB	supervise
common	JJ	common
and	CC	and
separate	JJ	separate
codes	NNS	code
of	IN	of
conduct	NN	conduct
for	IN	for
the	DT	the
institutions	NNS	institution
.	.	.

I	PRP	i
welcome	VBP	welcome
Parliament	NNP	Parliament
's	POS	's
support	NN	support
for	IN	for
that	DT	that
.	.	.

<P>	VBP	<unknown>
We	PRP	we
are	VBP	be
also	RB	also
currently	RB	currently
examining	VBG	examine
how	WRB	how
we	PRP	we
can	MD	can
most	RBS	most
effectively	RB	effectively
implement	VB	implement
the	DT	the
proposal	NN	proposal
for	IN	for
a	DT	a
classification	NN	classification
system	NN	system
for	IN	for
documents	NNS	document
,	,	,
made	VBN	make
in	IN	in
paragraph	NN	paragraph
50	CD	50
of	IN	of
Mr	NNP	Mr
van	NNP	van
Hulten	NNP	Hulten
's	POS	's
report	NN	report
.	.	.

<P>	IN	<unknown>
The	DT	the
draft	NN	draft
resolution	NN	resolution
rightly	RB	rightly
recalls	VBZ	recall
the	DT	the
Commission	NNP	Commission
's	POS	's
accountability	NN	accountability
to	TO	to
this	DT	this
Parliament	NNP	Parliament
.	.	.

President	NNP	President
Prodi	NNP	Prodi
and	CC	and
Vice-President	NNP	Vice-President
de	IN	de
Palacio	NNP	Palacio
and	CC	and
other	JJ	other
colleagues	NNS	colleague
have	VBP	have
demonstrated	VBN	demonstrate
the	DT	the
Commission	NNP	Commission
's	POS	's
practical	JJ	practical
commitment	NN	commitment
to	TO	to
that	DT	that
.	.	.

I	PRP	i
hope	VBP	hope
that	IN	that
we	PRP	we
will	MD	will
soon	RB	soon
be	VB	be
able	JJ	able
to	TO	to
agree	VB	agree
a	DT	a
code	NN	code
of	IN	of
conduct	NN	conduct
on	IN	on
relations	NNS	relation
between	IN	between
our	PRP$	our
institutions	NNS	institution
which	WDT	which
will	MD	will
include	VB	include
updated	VBN	update
rules	NNS	rule
on	IN	on
access	NN	access
to	TO	to
documents	NNS	document
.	.	.

The	DT	the
point	NN	point
was	VBD	be
very	RB	very
properly	RB	properly
raised	VBN	raise
by	IN	by
Mr	NNP	Mr
Elles	NNP	Elles
and	CC	and
referred	VBN	refer
to	TO	to
by	IN	by
Mrs	NNP	Mrs
Thors	NNP	Thors
.	.	.

I	PRP	i
am	VBP	be
sure	JJ	sure
they	PRP	they
are	VBP	be
aware	JJ	aware
that	IN	that
in	IN	in
mid-December	NN	mid-December
we	PRP	we
officially	RB	officially
received	VBD	receive
the	DT	the
draft	NN	draft
framework	NN	framework
agreement	NN	agreement
with	IN	with
Parliament	NNP	Parliament
.	.	.

We	PRP	we
are	VBP	be
now	RB	now
waiting	VBG	wait
for	IN	for
Parliament	NNP	Parliament
to	TO	to
decide	VB	decide
when	WRB	when
it	PRP	it
wishes	VBZ	wish
to	TO	to
begin	VB	begin
negotiations	NNS	negotiation
on	IN	on
the	DT	the
text	NN	text
.	.	.

We	PRP	we
are	VBP	be
very	RB	very
happy	JJ	happy
to	TO	to
proceed	VB	proceed
as	RB	as
rapidly	RB	rapidly
as	IN	as
possible	JJ	possible
.	.	.

<P>	IN	<unknown>
The	DT	the
report	NN	report
rightly	RB	rightly
emphasises	VBZ	emphasise
the	DT	the
central	JJ	central
importance	NN	importance
that	IN	that
